workload,prompt_idx,policy,error_type,K,accepted_or_entropy
gsm8k,179,epsilon_greedy,Under-Drafting,1,0.1693897396326065
gsm8k,179,epsilon_greedy,Under-Drafting,1,0.010762044228613377
gsm8k,179,epsilon_greedy,Under-Drafting,1,0.06958422064781189
gsm8k,179,epsilon_greedy,Under-Drafting,1,0.0033374098129570484
gsm8k,179,epsilon_greedy,Under-Drafting,1,0.0017775350715965033
gsm8k,180,epsilon_greedy,Under-Drafting,1,0.0292876735329628
gsm8k,180,epsilon_greedy,Under-Drafting,1,0.06316518783569336
gsm8k,180,epsilon_greedy,Under-Drafting,1,0.007060828153043985
gsm8k,180,epsilon_greedy,Under-Drafting,1,0.0006755301146768034
gsm8k,180,epsilon_greedy,Under-Drafting,1,0.02159576304256916
gsm8k,180,epsilon_greedy,Under-Drafting,1,0.0042611099779605865
gsm8k,180,epsilon_greedy,Under-Drafting,1,0.12641091644763947
gsm8k,180,epsilon_greedy,Under-Drafting,1,0.0006622191867791116
gsm8k,180,epsilon_greedy,Under-Drafting,1,0.026143796741962433
gsm8k,180,epsilon_greedy,Under-Drafting,1,0.1714833527803421
gsm8k,180,epsilon_greedy,Under-Drafting,1,0.010163573548197746
gsm8k,180,epsilon_greedy,Under-Drafting,1,0.028393913060426712
gsm8k,180,epsilon_greedy,Under-Drafting,1,0.002408567350357771
gsm8k,181,epsilon_greedy,Under-Drafting,1,0.11994700878858566
gsm8k,181,epsilon_greedy,Over-Drafting,8,0
gsm8k,181,epsilon_greedy,Under-Drafting,1,0.19418394565582275
gsm8k,181,epsilon_greedy,Under-Drafting,1,0.199741393327713
gsm8k,181,epsilon_greedy,Under-Drafting,1,0.03923744335770607
gsm8k,181,epsilon_greedy,Under-Drafting,1,0.18510305881500244
gsm8k,181,epsilon_greedy,Under-Drafting,1,0.06651774048805237
gsm8k,182,epsilon_greedy,Under-Drafting,1,0.08136371523141861
gsm8k,182,epsilon_greedy,Under-Drafting,1,0.19965800642967224
gsm8k,182,epsilon_greedy,Under-Drafting,1,0.08845418691635132
gsm8k,182,epsilon_greedy,Under-Drafting,1,0.004265816882252693
gsm8k,182,epsilon_greedy,Under-Drafting,1,0.08362892270088196
gsm8k,182,epsilon_greedy,Under-Drafting,1,0.16471990942955017
gsm8k,183,epsilon_greedy,Under-Drafting,1,0.10609619319438934
gsm8k,183,epsilon_greedy,Under-Drafting,1,0.1723974198102951
gsm8k,183,epsilon_greedy,Over-Drafting,6,0
gsm8k,183,epsilon_greedy,Under-Drafting,1,0.029653891921043396
gsm8k,184,epsilon_greedy,Under-Drafting,1,0.0023760937619954348
gsm8k,184,epsilon_greedy,Under-Drafting,1,0.006492278538644314
gsm8k,184,epsilon_greedy,Under-Drafting,1,0.02319788560271263
gsm8k,184,epsilon_greedy,Under-Drafting,1,0.004226332064718008
gsm8k,184,epsilon_greedy,Under-Drafting,1,0.01140817441046238
gsm8k,184,epsilon_greedy,Under-Drafting,1,1.4083409041631967e-05
gsm8k,184,epsilon_greedy,Under-Drafting,1,0.0006426129839383066
gsm8k,184,epsilon_greedy,Under-Drafting,1,0.12894678115844727
gsm8k,184,epsilon_greedy,Under-Drafting,1,0.004900190979242325
gsm8k,184,epsilon_greedy,Under-Drafting,1,0.06598827242851257
gsm8k,184,epsilon_greedy,Under-Drafting,1,0.010055217891931534
gsm8k,184,epsilon_greedy,Under-Drafting,1,0.008466950617730618
gsm8k,184,epsilon_greedy,Under-Drafting,1,0.002888571470975876
gsm8k,184,epsilon_greedy,Under-Drafting,1,0.001503264531493187
gsm8k,184,epsilon_greedy,Under-Drafting,1,0.03849506378173828
gsm8k,184,epsilon_greedy,Under-Drafting,1,0.044125787913799286
gsm8k,184,epsilon_greedy,Under-Drafting,1,0.000735124631319195
gsm8k,184,epsilon_greedy,Under-Drafting,1,7.809966518834699e-06
gsm8k,185,epsilon_greedy,Under-Drafting,1,0.04305170476436615
gsm8k,185,epsilon_greedy,Under-Drafting,1,0.016510892659425735
gsm8k,185,epsilon_greedy,Under-Drafting,1,0.00979258306324482
gsm8k,185,epsilon_greedy,Under-Drafting,1,0.021814905107021332
gsm8k,185,epsilon_greedy,Under-Drafting,1,0.004881643690168858
gsm8k,185,epsilon_greedy,Under-Drafting,1,0.1464635580778122
gsm8k,185,epsilon_greedy,Under-Drafting,1,0.00011852267198264599
gsm8k,185,epsilon_greedy,Under-Drafting,1,0.015349457040429115
gsm8k,185,epsilon_greedy,Under-Drafting,1,0.0722283348441124
gsm8k,185,epsilon_greedy,Under-Drafting,1,0.0898645892739296
gsm8k,185,epsilon_greedy,Under-Drafting,1,0.08666867017745972
gsm8k,185,epsilon_greedy,Under-Drafting,1,0.0005517988465726376
gsm8k,185,epsilon_greedy,Under-Drafting,1,0.0008111278875730932
gsm8k,185,epsilon_greedy,Under-Drafting,1,0.0004546284908428788
gsm8k,185,epsilon_greedy,Under-Drafting,1,0.028493035584688187
gsm8k,185,epsilon_greedy,Under-Drafting,1,7.679536793148145e-06
gsm8k,185,epsilon_greedy,Under-Drafting,1,0.04115083068609238
gsm8k,185,epsilon_greedy,Under-Drafting,1,6.547961675096303e-05
gsm8k,185,epsilon_greedy,Under-Drafting,1,3.654738611658104e-05
gsm8k,185,epsilon_greedy,Under-Drafting,1,0.00046160424244590104
gsm8k,185,epsilon_greedy,Under-Drafting,1,0.0008397914934903383
gsm8k,186,epsilon_greedy,Under-Drafting,1,0.010234875604510307
gsm8k,186,epsilon_greedy,Under-Drafting,1,0.1473848968744278
gsm8k,186,epsilon_greedy,Under-Drafting,1,0.024246811866760254
gsm8k,186,epsilon_greedy,Under-Drafting,1,0.00035123800626024604
gsm8k,186,epsilon_greedy,Under-Drafting,1,0.024374250322580338
gsm8k,186,epsilon_greedy,Under-Drafting,1,0.17551694810390472
gsm8k,186,epsilon_greedy,Under-Drafting,1,0.15890000760555267
gsm8k,186,epsilon_greedy,Under-Drafting,1,0.04222382232546806
gsm8k,186,epsilon_greedy,Under-Drafting,1,2.925952685473021e-05
gsm8k,186,epsilon_greedy,Under-Drafting,1,0.08804316073656082
gsm8k,186,epsilon_greedy,Under-Drafting,1,0.17505832016468048
gsm8k,186,epsilon_greedy,Under-Drafting,1,0.005405936855822802
gsm8k,186,epsilon_greedy,Under-Drafting,1,0.012573763728141785
gsm8k,186,epsilon_greedy,Under-Drafting,1,0.006105415988713503
gsm8k,187,epsilon_greedy,Under-Drafting,1,0.04957333207130432
gsm8k,187,epsilon_greedy,Over-Drafting,7,0
gsm8k,187,epsilon_greedy,Over-Drafting,7,0
gsm8k,187,epsilon_greedy,Under-Drafting,1,0.008790218271315098
gsm8k,187,epsilon_greedy,Under-Drafting,1,0.06587567180395126
gsm8k,187,epsilon_greedy,Under-Drafting,1,0.018961763009428978
gsm8k,187,epsilon_greedy,Under-Drafting,1,0.021741868928074837
gsm8k,187,epsilon_greedy,Under-Drafting,1,0.17726963758468628
gsm8k,188,epsilon_greedy,Under-Drafting,1,0.0003393055230844766
gsm8k,188,epsilon_greedy,Under-Drafting,1,0.07392426580190659
gsm8k,188,epsilon_greedy,Over-Drafting,7,0
gsm8k,188,epsilon_greedy,Over-Drafting,6,0
gsm8k,189,epsilon_greedy,Under-Drafting,1,0.04787120968103409
gsm8k,189,epsilon_greedy,Under-Drafting,1,0.02933206595480442
gsm8k,189,epsilon_greedy,Under-Drafting,1,9.173281432595104e-05
gsm8k,189,epsilon_greedy,Under-Drafting,1,0.018335755914449692
gsm8k,189,epsilon_greedy,Under-Drafting,1,0.00035318240406922996
gsm8k,189,epsilon_greedy,Under-Drafting,1,0.03848244622349739
gsm8k,189,epsilon_greedy,Under-Drafting,1,0.0427122563123703
gsm8k,189,epsilon_greedy,Under-Drafting,1,0.01789849065244198
gsm8k,189,epsilon_greedy,Under-Drafting,1,0.08595804125070572
gsm8k,189,epsilon_greedy,Under-Drafting,1,8.318317850353196e-05
gsm8k,189,epsilon_greedy,Under-Drafting,1,0.07831231504678726
gsm8k,189,epsilon_greedy,Under-Drafting,1,0.15396764874458313
gsm8k,189,epsilon_greedy,Under-Drafting,1,7.753985119052231e-05
gsm8k,189,epsilon_greedy,Under-Drafting,1,8.116860408335924e-05
gsm8k,190,epsilon_greedy,Under-Drafting,1,0.0007646955782547593
gsm8k,190,epsilon_greedy,Under-Drafting,1,0.038512665778398514
gsm8k,190,epsilon_greedy,Under-Drafting,1,0.00022005836945027113
gsm8k,190,epsilon_greedy,Under-Drafting,1,0.04740237444639206
gsm8k,190,epsilon_greedy,Under-Drafting,1,0.08607368171215057
gsm8k,190,epsilon_greedy,Under-Drafting,1,0.0004290795186534524
gsm8k,190,epsilon_greedy,Under-Drafting,1,1.0661357237040647e-06
gsm8k,190,epsilon_greedy,Under-Drafting,1,0.059349119663238525
gsm8k,191,epsilon_greedy,Under-Drafting,1,0.08825266361236572
gsm8k,191,epsilon_greedy,Under-Drafting,1,0.18615809082984924
gsm8k,191,epsilon_greedy,Under-Drafting,1,0.1933816820383072
gsm8k,191,epsilon_greedy,Under-Drafting,1,0.1928306519985199
gsm8k,191,epsilon_greedy,Under-Drafting,1,0.09488587081432343
gsm8k,191,epsilon_greedy,Under-Drafting,1,0.171987846493721
gsm8k,191,epsilon_greedy,Under-Drafting,1,0.0030055276583880186
gsm8k,191,epsilon_greedy,Under-Drafting,1,0.15852506458759308
gsm8k,191,epsilon_greedy,Under-Drafting,1,0.11407935619354248
gsm8k,191,epsilon_greedy,Under-Drafting,1,0.004386072512716055
gsm8k,192,epsilon_greedy,Under-Drafting,1,0.04189550131559372
gsm8k,192,epsilon_greedy,Under-Drafting,1,0.03313456475734711
gsm8k,192,epsilon_greedy,Under-Drafting,1,0.10453628748655319
gsm8k,192,epsilon_greedy,Under-Drafting,1,0.07138585299253464
gsm8k,192,epsilon_greedy,Under-Drafting,1,0.08338967710733414
gsm8k,193,epsilon_greedy,Under-Drafting,1,0.059181615710258484
gsm8k,193,epsilon_greedy,Under-Drafting,1,0.18261881172657013
gsm8k,193,epsilon_greedy,Under-Drafting,1,0.06772397458553314
gsm8k,193,epsilon_greedy,Under-Drafting,1,0.01729845069348812
gsm8k,193,epsilon_greedy,Under-Drafting,1,0.051686421036720276
gsm8k,194,epsilon_greedy,Under-Drafting,1,0.13855645060539246
gsm8k,194,epsilon_greedy,Under-Drafting,1,0.04915878549218178
gsm8k,194,epsilon_greedy,Under-Drafting,1,0.013422144576907158
gsm8k,194,epsilon_greedy,Under-Drafting,1,0.1910390704870224
gsm8k,194,epsilon_greedy,Under-Drafting,1,0.09767962992191315
gsm8k,194,epsilon_greedy,Over-Drafting,7,0
gsm8k,195,epsilon_greedy,Under-Drafting,1,0.003820236073806882
gsm8k,195,epsilon_greedy,Under-Drafting,1,0.0030819852836430073
gsm8k,195,epsilon_greedy,Under-Drafting,1,0.1331287920475006
gsm8k,195,epsilon_greedy,Under-Drafting,1,0.0007669836049899459
gsm8k,195,epsilon_greedy,Under-Drafting,1,0.0076162610203027725
gsm8k,195,epsilon_greedy,Under-Drafting,1,0.10284869372844696
gsm8k,195,epsilon_greedy,Under-Drafting,1,0.10888442397117615
gsm8k,195,epsilon_greedy,Under-Drafting,1,0.021614693105220795
gsm8k,195,epsilon_greedy,Under-Drafting,1,0.0038584107533097267
gsm8k,195,epsilon_greedy,Under-Drafting,1,0.0003379495465196669
gsm8k,195,epsilon_greedy,Under-Drafting,1,0.018040819093585014
gsm8k,195,epsilon_greedy,Under-Drafting,1,0.0012997400481253862
gsm8k,195,epsilon_greedy,Under-Drafting,1,0.0004606679722201079
gsm8k,195,epsilon_greedy,Under-Drafting,1,7.16490740160225e-06
gsm8k,195,epsilon_greedy,Under-Drafting,1,5.0746043598337565e-06
gsm8k,195,epsilon_greedy,Under-Drafting,1,0.000947757565882057
gsm8k,196,epsilon_greedy,Under-Drafting,1,0.03684099391102791
gsm8k,196,epsilon_greedy,Under-Drafting,1,0.02376825362443924
gsm8k,196,epsilon_greedy,Under-Drafting,1,0.09057938307523727
gsm8k,196,epsilon_greedy,Under-Drafting,1,0.0007132055470719934
gsm8k,196,epsilon_greedy,Under-Drafting,1,0.015085719525814056
gsm8k,196,epsilon_greedy,Under-Drafting,1,0.00345842307433486
gsm8k,196,epsilon_greedy,Under-Drafting,1,9.259796206606552e-05
gsm8k,196,epsilon_greedy,Over-Drafting,7,0
gsm8k,196,epsilon_greedy,Under-Drafting,1,0.10333119332790375
gsm8k,196,epsilon_greedy,Under-Drafting,1,0.0312810018658638
gsm8k,196,epsilon_greedy,Under-Drafting,1,0.010511997155845165
gsm8k,196,epsilon_greedy,Under-Drafting,1,0.14998018741607666
gsm8k,196,epsilon_greedy,Under-Drafting,1,0.007030652370303869
gsm8k,196,epsilon_greedy,Under-Drafting,1,0.09470638632774353
gsm8k,197,epsilon_greedy,Under-Drafting,1,0.11816999316215515
gsm8k,197,epsilon_greedy,Under-Drafting,1,0.05143936350941658
gsm8k,197,epsilon_greedy,Under-Drafting,1,0.058437127619981766
gsm8k,197,epsilon_greedy,Under-Drafting,1,0.04385058954358101
gsm8k,197,epsilon_greedy,Under-Drafting,1,0.08718237280845642
gsm8k,197,epsilon_greedy,Under-Drafting,1,0.010350806638598442
gsm8k,197,epsilon_greedy,Under-Drafting,1,0.06301280856132507
gsm8k,197,epsilon_greedy,Under-Drafting,1,0.001648426754400134
gsm8k,197,epsilon_greedy,Under-Drafting,1,0.10428845137357712
gsm8k,197,epsilon_greedy,Under-Drafting,1,0.07979074120521545
gsm8k,198,epsilon_greedy,Under-Drafting,1,0.13986989855766296
gsm8k,198,epsilon_greedy,Under-Drafting,1,0.0017724190838634968
gsm8k,198,epsilon_greedy,Under-Drafting,1,0.0021927780471742153
gsm8k,198,epsilon_greedy,Under-Drafting,1,0.002963210456073284
gsm8k,198,epsilon_greedy,Under-Drafting,1,0.0020392234437167645
gsm8k,198,epsilon_greedy,Under-Drafting,1,0.00818641111254692
gsm8k,198,epsilon_greedy,Under-Drafting,1,0.00026928234728984535
gsm8k,198,epsilon_greedy,Under-Drafting,1,0.008251731283962727
gsm8k,198,epsilon_greedy,Under-Drafting,1,0.06360242515802383
gsm8k,198,epsilon_greedy,Under-Drafting,1,0.10304336249828339
gsm8k,198,epsilon_greedy,Under-Drafting,1,0.007997345179319382
gsm8k,198,epsilon_greedy,Under-Drafting,1,0.0028051193803548813
gsm8k,199,epsilon_greedy,Under-Drafting,1,0.09433058649301529
gsm8k,199,epsilon_greedy,Under-Drafting,1,0.06840939074754715
gsm8k,199,epsilon_greedy,Under-Drafting,1,0.011193376034498215
gsm8k,199,epsilon_greedy,Under-Drafting,1,0.001109139178879559
gsm8k,199,epsilon_greedy,Under-Drafting,1,0.0011061647674068809
gsm8k,199,epsilon_greedy,Under-Drafting,1,0.00013236008817330003
gsm8k,199,epsilon_greedy,Under-Drafting,1,0.00015182493370957673
gsm8k,199,epsilon_greedy,Under-Drafting,1,0.04439634084701538
gsm8k,199,epsilon_greedy,Under-Drafting,1,0.10243899375200272
gsm8k,199,epsilon_greedy,Under-Drafting,1,0.01427552755922079
gsm8k,199,epsilon_greedy,Under-Drafting,1,0.00023469651932828128
gsm8k,199,epsilon_greedy,Under-Drafting,1,0.05882922187447548
gsm8k,200,epsilon_greedy,Under-Drafting,1,0.008798684924840927
gsm8k,200,epsilon_greedy,Under-Drafting,1,0.054681651294231415
gsm8k,200,epsilon_greedy,Under-Drafting,1,0.07160379737615585
gsm8k,200,epsilon_greedy,Under-Drafting,1,0.09722528606653214
gsm8k,200,epsilon_greedy,Under-Drafting,1,0.0819406732916832
gsm8k,200,epsilon_greedy,Under-Drafting,1,0.07430918514728546
gsm8k,200,epsilon_greedy,Over-Drafting,8,1
gsm8k,200,epsilon_greedy,Under-Drafting,1,0.022333109751343727
gsm8k,200,epsilon_greedy,Under-Drafting,1,0.02203993685543537
gsm8k,200,epsilon_greedy,Under-Drafting,1,0.08421172201633453
gsm8k,200,epsilon_greedy,Under-Drafting,1,0.015781380236148834
gsm8k,200,epsilon_greedy,Under-Drafting,1,0.15974804759025574
gsm8k,200,epsilon_greedy,Under-Drafting,1,0.0018037459813058376
gsm8k,200,epsilon_greedy,Under-Drafting,1,0.03453287482261658
gsm8k,200,epsilon_greedy,Under-Drafting,1,0.1361842304468155
gsm8k,200,epsilon_greedy,Under-Drafting,1,0.006664046086370945
gsm8k,200,epsilon_greedy,Under-Drafting,1,0.0017934369388967752
gsm8k,200,epsilon_greedy,Under-Drafting,1,0.0009576876182109118
gsm8k,201,epsilon_greedy,Under-Drafting,1,0.0020922014955431223
gsm8k,201,epsilon_greedy,Under-Drafting,1,0.00023787579266354442
gsm8k,201,epsilon_greedy,Under-Drafting,1,0.08209602534770966
gsm8k,201,epsilon_greedy,Under-Drafting,1,0.00014763585932087153
gsm8k,201,epsilon_greedy,Under-Drafting,1,0.0015486852498725057
gsm8k,201,epsilon_greedy,Under-Drafting,1,0.16047698259353638
gsm8k,201,epsilon_greedy,Under-Drafting,1,0.03245781734585762
gsm8k,201,epsilon_greedy,Under-Drafting,1,0.158028244972229
gsm8k,201,epsilon_greedy,Under-Drafting,1,0.00024212033895310014
gsm8k,201,epsilon_greedy,Under-Drafting,1,0.07822355628013611
gsm8k,201,epsilon_greedy,Under-Drafting,1,0.018695993348956108
gsm8k,201,epsilon_greedy,Under-Drafting,1,0.15651226043701172
gsm8k,201,epsilon_greedy,Under-Drafting,1,0.0577661357820034
gsm8k,202,epsilon_greedy,Under-Drafting,1,0.0038607970345765352
gsm8k,202,epsilon_greedy,Under-Drafting,1,0.00023155755479820073
gsm8k,202,epsilon_greedy,Under-Drafting,1,0.1895684003829956
gsm8k,202,epsilon_greedy,Under-Drafting,1,0.16486939787864685
gsm8k,202,epsilon_greedy,Over-Drafting,6,0
gsm8k,202,epsilon_greedy,Under-Drafting,1,0.19352790713310242
gsm8k,202,epsilon_greedy,Under-Drafting,1,0.04133112356066704
gsm8k,202,epsilon_greedy,Over-Drafting,7,0
gsm8k,202,epsilon_greedy,Under-Drafting,1,0.11534349620342255
gsm8k,202,epsilon_greedy,Under-Drafting,1,0.01990654319524765
gsm8k,203,epsilon_greedy,Under-Drafting,1,0.020178955048322678
gsm8k,203,epsilon_greedy,Over-Drafting,7,0
gsm8k,203,epsilon_greedy,Under-Drafting,1,0.01862315833568573
gsm8k,203,epsilon_greedy,Under-Drafting,1,0.1281862109899521
gsm8k,203,epsilon_greedy,Under-Drafting,1,0.17364145815372467
gsm8k,203,epsilon_greedy,Over-Drafting,7,1
gsm8k,203,epsilon_greedy,Under-Drafting,1,0.08543743193149567
gsm8k,203,epsilon_greedy,Under-Drafting,1,0.0018984797643497586
gsm8k,203,epsilon_greedy,Under-Drafting,1,0.053211428225040436
gsm8k,203,epsilon_greedy,Under-Drafting,1,0.002888702554628253
gsm8k,204,epsilon_greedy,Under-Drafting,1,0.0004017184255644679
gsm8k,204,epsilon_greedy,Under-Drafting,1,0.001312796026468277
gsm8k,204,epsilon_greedy,Under-Drafting,1,0.07545770704746246
gsm8k,204,epsilon_greedy,Under-Drafting,1,0.006162240169942379
gsm8k,204,epsilon_greedy,Under-Drafting,1,0.007764788810163736
gsm8k,204,epsilon_greedy,Under-Drafting,1,0.074820876121521
gsm8k,204,epsilon_greedy,Under-Drafting,1,0.0008279485628008842
gsm8k,204,epsilon_greedy,Under-Drafting,1,0.14292246103286743
gsm8k,204,epsilon_greedy,Under-Drafting,1,0.002280651591718197
gsm8k,204,epsilon_greedy,Under-Drafting,1,0.007141348905861378
gsm8k,204,epsilon_greedy,Under-Drafting,1,0.000526809599250555
gsm8k,204,epsilon_greedy,Under-Drafting,1,0.01552498061209917
gsm8k,204,epsilon_greedy,Under-Drafting,1,0.004189650993794203
gsm8k,204,epsilon_greedy,Under-Drafting,1,0.00027666115784086287
gsm8k,204,epsilon_greedy,Under-Drafting,1,0.11366691440343857
gsm8k,204,epsilon_greedy,Under-Drafting,1,0.13364508748054504
gsm8k,204,epsilon_greedy,Under-Drafting,1,0.10581432282924652
gsm8k,204,epsilon_greedy,Under-Drafting,1,0.0036746617406606674
gsm8k,204,epsilon_greedy,Under-Drafting,1,0.034957319498062134
gsm8k,205,epsilon_greedy,Under-Drafting,1,0.1373317539691925
gsm8k,205,epsilon_greedy,Under-Drafting,1,0.0046252477914094925
gsm8k,205,epsilon_greedy,Under-Drafting,1,0.01219218596816063
gsm8k,205,epsilon_greedy,Under-Drafting,1,0.010452983900904655
gsm8k,205,epsilon_greedy,Under-Drafting,1,0.01970914751291275
gsm8k,205,epsilon_greedy,Under-Drafting,1,0.010067845694720745
gsm8k,205,epsilon_greedy,Under-Drafting,1,0.0007171010365709662
gsm8k,205,epsilon_greedy,Under-Drafting,1,0.0008072266355156898
gsm8k,205,epsilon_greedy,Under-Drafting,1,0.06765791773796082
gsm8k,205,epsilon_greedy,Under-Drafting,1,0.04229313135147095
gsm8k,205,epsilon_greedy,Under-Drafting,1,4.072902083862573e-05
gsm8k,205,epsilon_greedy,Under-Drafting,1,0.002398102544248104
gsm8k,205,epsilon_greedy,Under-Drafting,1,0.09791310876607895
gsm8k,205,epsilon_greedy,Under-Drafting,1,0.000642103492282331
gsm8k,205,epsilon_greedy,Under-Drafting,1,0.0012360818218439817
gsm8k,205,epsilon_greedy,Under-Drafting,1,0.0012297998182475567
gsm8k,206,epsilon_greedy,Under-Drafting,1,0.16310721635818481
gsm8k,207,epsilon_greedy,Under-Drafting,1,0.08200039714574814
gsm8k,207,epsilon_greedy,Under-Drafting,1,0.006705581210553646
gsm8k,207,epsilon_greedy,Under-Drafting,1,0.0047975871711969376
gsm8k,207,epsilon_greedy,Under-Drafting,1,0.06803131848573685
gsm8k,207,epsilon_greedy,Under-Drafting,1,0.00034733093343675137
gsm8k,207,epsilon_greedy,Under-Drafting,1,0.020445553585886955
gsm8k,207,epsilon_greedy,Under-Drafting,1,0.009723523631691933
gsm8k,207,epsilon_greedy,Under-Drafting,1,0.0006252030143514276
gsm8k,207,epsilon_greedy,Under-Drafting,1,0.0001993910118471831
gsm8k,207,epsilon_greedy,Under-Drafting,1,0.001997566781938076
gsm8k,207,epsilon_greedy,Over-Drafting,7,1
gsm8k,207,epsilon_greedy,Under-Drafting,1,0.002990076318383217
gsm8k,207,epsilon_greedy,Under-Drafting,1,0.001745728775858879
gsm8k,207,epsilon_greedy,Under-Drafting,1,0.1410561352968216
gsm8k,207,epsilon_greedy,Under-Drafting,1,0.04341098666191101
gsm8k,208,epsilon_greedy,Under-Drafting,1,0.0002446901926305145
gsm8k,208,epsilon_greedy,Under-Drafting,1,0.16728878021240234
gsm8k,208,epsilon_greedy,Under-Drafting,1,0.02482611872255802
gsm8k,208,epsilon_greedy,Under-Drafting,1,0.1659504771232605
gsm8k,208,epsilon_greedy,Under-Drafting,1,0.010965426452457905
gsm8k,208,epsilon_greedy,Under-Drafting,1,0.052397266030311584
gsm8k,208,epsilon_greedy,Under-Drafting,1,0.00014364032540470362
gsm8k,208,epsilon_greedy,Under-Drafting,1,0.042915064841508865
gsm8k,208,epsilon_greedy,Under-Drafting,1,0.0011478301603347063
gsm8k,208,epsilon_greedy,Under-Drafting,1,0.06523716449737549
gsm8k,208,epsilon_greedy,Under-Drafting,1,0.018296753987669945
gsm8k,209,epsilon_greedy,Under-Drafting,1,0.0012176916934549809
gsm8k,209,epsilon_greedy,Under-Drafting,1,0.15116006135940552
gsm8k,209,epsilon_greedy,Under-Drafting,1,0.0013499276246875525
gsm8k,209,epsilon_greedy,Under-Drafting,1,0.0539928637444973
gsm8k,209,epsilon_greedy,Under-Drafting,1,0.013724289834499359
gsm8k,209,epsilon_greedy,Under-Drafting,1,0.030888888984918594
gsm8k,209,epsilon_greedy,Under-Drafting,1,0.0029273764230310917
gsm8k,210,epsilon_greedy,Under-Drafting,1,0.016163229942321777
gsm8k,210,epsilon_greedy,Under-Drafting,1,0.03705392777919769
gsm8k,210,epsilon_greedy,Under-Drafting,1,0.0725465640425682
gsm8k,210,epsilon_greedy,Under-Drafting,1,0.1703469604253769
gsm8k,211,epsilon_greedy,Under-Drafting,1,0.006359810475260019
gsm8k,211,epsilon_greedy,Under-Drafting,1,4.022794382763095e-05
gsm8k,211,epsilon_greedy,Under-Drafting,1,0.01323747169226408
gsm8k,211,epsilon_greedy,Under-Drafting,1,0.15458381175994873
gsm8k,211,epsilon_greedy,Under-Drafting,1,0.0006189097184687853
gsm8k,211,epsilon_greedy,Under-Drafting,1,0.013215627521276474
gsm8k,211,epsilon_greedy,Under-Drafting,1,0.020863600075244904
gsm8k,211,epsilon_greedy,Under-Drafting,1,0.052874043583869934
gsm8k,211,epsilon_greedy,Under-Drafting,1,0.14814096689224243
gsm8k,211,epsilon_greedy,Under-Drafting,1,0.1700461506843567
gsm8k,211,epsilon_greedy,Under-Drafting,1,0.05971573665738106
gsm8k,212,epsilon_greedy,Under-Drafting,1,0.0002334482123842463
gsm8k,212,epsilon_greedy,Under-Drafting,1,0.19980140030384064
gsm8k,212,epsilon_greedy,Under-Drafting,1,0.0561923012137413
gsm8k,212,epsilon_greedy,Under-Drafting,1,0.00020523654529824853
gsm8k,212,epsilon_greedy,Under-Drafting,1,0.01579410396516323
gsm8k,212,epsilon_greedy,Under-Drafting,1,0.11014887690544128
gsm8k,212,epsilon_greedy,Under-Drafting,1,0.013108944520354271
gsm8k,212,epsilon_greedy,Under-Drafting,1,0.013596862554550171
gsm8k,212,epsilon_greedy,Under-Drafting,1,0.054603200405836105
gsm8k,212,epsilon_greedy,Under-Drafting,1,0.012375201098620892
gsm8k,213,epsilon_greedy,Under-Drafting,1,1.3426183613773901e-05
gsm8k,213,epsilon_greedy,Under-Drafting,1,0.08722306787967682
gsm8k,213,epsilon_greedy,Under-Drafting,1,0.015363420359790325
gsm8k,213,epsilon_greedy,Under-Drafting,1,0.0004365883651189506
gsm8k,213,epsilon_greedy,Under-Drafting,1,0.11413869261741638
gsm8k,213,epsilon_greedy,Under-Drafting,1,0.003255047369748354
gsm8k,213,epsilon_greedy,Under-Drafting,1,0.08226156234741211
gsm8k,213,epsilon_greedy,Under-Drafting,1,0.0012493692338466644
gsm8k,213,epsilon_greedy,Under-Drafting,1,0.004738404415547848
gsm8k,213,epsilon_greedy,Under-Drafting,1,0.01840212196111679
gsm8k,213,epsilon_greedy,Under-Drafting,1,0.005353868473321199
gsm8k,213,epsilon_greedy,Under-Drafting,1,8.840242662699893e-05
gsm8k,213,epsilon_greedy,Under-Drafting,1,0.0008011666359379888
gsm8k,213,epsilon_greedy,Under-Drafting,1,0.0033128932118415833
gsm8k,213,epsilon_greedy,Under-Drafting,1,0.00015332092880271375
gsm8k,214,epsilon_greedy,Under-Drafting,1,0.004764914512634277
gsm8k,214,epsilon_greedy,Under-Drafting,1,0.02347823977470398
gsm8k,214,epsilon_greedy,Under-Drafting,1,0.004994337446987629
gsm8k,214,epsilon_greedy,Under-Drafting,1,0.022498033940792084
gsm8k,214,epsilon_greedy,Under-Drafting,1,0.0027963281609117985
gsm8k,214,epsilon_greedy,Under-Drafting,1,0.15263038873672485
gsm8k,214,epsilon_greedy,Over-Drafting,8,0
gsm8k,214,epsilon_greedy,Under-Drafting,1,0.04735331982374191
gsm8k,214,epsilon_greedy,Under-Drafting,1,0.1266944408416748
gsm8k,214,epsilon_greedy,Under-Drafting,1,0.007082149852067232
gsm8k,215,epsilon_greedy,Under-Drafting,1,0.16221019625663757
gsm8k,215,epsilon_greedy,Under-Drafting,1,0.17792187631130219
gsm8k,215,epsilon_greedy,Under-Drafting,1,0.028170667588710785
gsm8k,215,epsilon_greedy,Under-Drafting,1,0.0014575665118172765
gsm8k,215,epsilon_greedy,Under-Drafting,1,0.09054609388113022
